splat_id,pos_x,pos_y,pos_z,scale_x,scale_y,scale_z,rot_w,rot_x,rot_y,rot_z,opacity,sh0_r,sh0_g,sh0_b,shN_0_r,shN_0_g,shN_0_b,shN_1_r,shN_1_g,shN_1_b,shN_2_r,shN_2_g,shN_2_b,shN_3_r,shN_3_g,shN_3_b,shN_4_r,shN_4_g,shN_4_b,shN_5_r,shN_5_g,shN_5_b,shN_6_r,shN_6_g,shN_6_b,shN_7_r,shN_7_g,shN_7_b,shN_8_r,shN_8_g,shN_8_b,shN_9_r,shN_9_g,shN_9_b,shN_10_r,shN_10_g,shN_10_b,shN_11_r,shN_11_g,shN_11_b,shN_12_r,shN_12_g,shN_12_b,shN_13_r,shN_13_g,shN_13_b,shN_14_r,shN_14_g,shN_14_b
24558,-1.26502,-0.378942,-0.414089,0.0135382,0.0135382,0.0135382,1,0,0,0,0.5,-0.104262,-0.479605,-0.451802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24559,-1.06843,-0.380337,-0.426095,0.0122057,0.0122057,0.0122057,1,0,0,0,0.5,-0.0764588,-0.590818,-0.674227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24560,-1.06842,-0.380336,-0.426128,0.012212,0.012212,0.012212,1,0,0,0,0.5,-0.0764588,-0.590818,-0.674227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24561,-0.596021,-0.392371,-0.44402,0.0134669,0.0134669,0.0134669,1,0,0,0,0.5,0.549113,0.118164,-0.0903604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24562,-0.585548,-0.369927,-0.45083,0.00780682,0.00780682,0.00780682,1,0,0,0,0.5,-0.25718,-0.715932,-0.799342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24563,-0.585719,-0.36995,-0.451136,0.00783831,0.00783831,0.00783831,1,0,0,0,0.5,-0.25718,-0.715932,-0.799342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24564,-0.562243,-0.38548,-0.447438,0.00826618,0.00826618,0.00826618,1,0,0,0,0.5,-0.118164,-0.660326,-0.576916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24565,-0.552892,-0.38289,-0.448322,0.00710638,0.00710638,0.00710638,1,0,0,0,0.5,0.52131,0.0903605,-0.17377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24566,-0.545416,-0.377247,-0.45089,0.00836267,0.00836267,0.00836267,1,0,0,0,0.5,-0.326688,-0.813243,-0.757637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24567,-0.545416,-0.377247,-0.45089,0.00836267,0.00836267,0.00836267,1,0,0,0,0.5,-0.326688,-0.813243,-0.757637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24568,-0.527061,-0.370133,-0.453326,0.00838192,0.00838192,0.00838192,1,0,0,0,0.5,-0.896653,-0.910555,-0.966161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24569,-0.527075,-0.370203,-0.453643,0.00838369,0.00838369,0.00838369,1,0,0,0,0.5,-0.896653,-0.910555,-0.966161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24570,-0.405221,-0.384634,-0.433165,0.0120949,0.0120949,0.0120949,1,0,0,0,0.5,0.993964,0.882752,0.451802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24571,-0.405217,-0.384624,-0.433109,0.0121022,0.0121022,0.0121022,1,0,0,0,0.5,0.993964,0.882752,0.451802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24572,-0.26789,-0.395938,-0.457852,0.0116294,0.0116294,0.0116294,1,0,0,0,0.5,-0.201573,-0.590818,-0.743735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24573,-0.277057,-0.38887,-0.459771,0.00797442,0.00797442,0.00797442,1,0,0,0,0.5,0.423999,0.0347541,-0.0764588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24574,-0.276804,-0.388729,-0.458863,0.00804249,0.00804249,0.00804249,1,0,0,0,0.5,0.423999,0.0347541,-0.0764588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24575,-0.3007,-0.380412,-0.460696,0.0111338,0.0111338,0.0111338,1,0,0,0,0.5,0.479605,0.17377,-0.034754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24576,-0.285333,-0.374527,-0.463594,0.0093988,0.0093988,0.0093988,1,0,0,0,0.5,0.507408,0.0764589,-0.0903604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24577,-0.301488,-0.366075,-0.465369,0.0117745,0.0117745,0.0117745,1,0,0,0,0.5,0.465704,0.159868,-0.0903604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24578,-0.270436,-0.379457,-0.462568,0.00985379,0.00985379,0.00985379,1,0,0,0,0.5,-0.0903604,-0.60472,-0.702031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24579,-0.270436,-0.379457,-0.462568,0.00985379,0.00985379,0.00985379,1,0,0,0,0.5,-0.0903604,-0.60472,-0.702031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24580,-0.204231,-0.397714,-0.460251,0.00821803,0.00821803,0.00821803,1,0,0,0,0.5,0.618621,0.243278,0.0069509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24581,-0.204279,-0.397774,-0.460471,0.00823205,0.00823205,0.00823205,1,0,0,0,0.5,0.618621,0.243278,0.0069509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24582,-0.149447,-0.404259,-0.624798,0.0156164,0.0156164,0.0156164,1,0,0,0,0.5,-1.18859,-0.882751,-1.53613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24583,-0.0160133,-0.436705,-0.684654,0.0118955,0.0118955,0.0118955,1,0,0,0,0.5,-0.549113,-0.104262,-1.14688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24584,0.238239,-0.357871,-0.33845,0.0120627,0.0120627,0.0120627,1,0,0,0,0.5,0.451802,0.284983,0.0208525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24585,0.280642,-0.358701,-0.34143,0.0102785,0.0102785,0.0102785,1,0,0,0,0.5,-0.368392,-0.618621,-0.729834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24586,0.280608,-0.358783,-0.341656,0.0102775,0.0102775,0.0102775,1,0,0,0,0.5,-0.368392,-0.618621,-0.729834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24587,0.434763,-0.353398,-0.331802,0.0146675,0.0146675,0.0146675,1,0,0,0,0.5,0.86885,0.924456,0.576916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24588,0.481918,-0.34995,-0.341209,0.0128862,0.0128862,0.0128862,1,0,0,0,0.5,0.52131,0.465704,0.243278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24589,0.543712,-0.365894,-0.350307,0.0120472,0.0120472,0.0120472,1,0,0,0,0.5,0.396196,0.145967,-0.0208524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24590,0.542414,-0.353473,-0.354019,0.00994583,0.00994583,0.00994583,1,0,0,0,0.5,0.493507,0.312786,0.145967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24591,0.813926,-0.380274,-0.358454,0.00931615,0.00931615,0.00931615,1,0,0,0,0.5,-0.576916,-0.827145,-0.78544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24592,0.813918,-0.380242,-0.358484,0.00933668,0.00933668,0.00933668,1,0,0,0,0.5,-0.576916,-0.827145,-0.78544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24593,0.809403,-0.373293,-0.360388,0.00786829,0.00786829,0.00786829,1,0,0,0,0.5,0.298884,0.17377,-0.243278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24594,0.813405,-0.365499,-0.363159,0.00954093,0.00954093,0.00954093,1,0,0,0,0.5,-0.396196,-0.841047,-0.702031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24595,0.813477,-0.365471,-0.363185,0.00957549,0.00957549,0.00957549,1,0,0,0,0.5,-0.396196,-0.841047,-0.702031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24596,0.812568,-0.357056,-0.36518,0.00856478,0.00856478,0.00856478,1,0,0,0,0.5,0.396196,0.271081,0.0486557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24597,0.834209,-0.357436,-0.366821,0.0109845,0.0109845,0.0109845,1,0,0,0,0.5,-0.298884,-0.465704,-0.465704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24598,0.834185,-0.357489,-0.366879,0.0109704,0.0109704,0.0109704,1,0,0,0,0.5,-0.298884,-0.465704,-0.465704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24599,-1.38771,-0.386544,-0.613224,0.0154021,0.0154021,0.0154021,1,0,0,0,0.5,-1.55003,-1.3415,-1.52223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24600,-1.38705,-0.362017,-0.631269,0.0161586,0.0161586,0.0161586,1,0,0,0,0.5,-1.60563,-1.49442,-1.55003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24601,-1.36747,-0.355125,-0.615886,0.0153374,0.0153374,0.0153374,1,0,0,0,0.5,-1.59173,-1.52223,-1.57783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24602,-1.35167,-0.311835,-0.433004,0.0199036,0.0199036,0.0199036,1,0,0,0,0.5,0.17377,-0.0069508,-0.243278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24603,-1.281,-0.32379,-0.433338,0.0098948,0.0098948,0.0098948,1,0,0,0,0.5,-0.187672,-0.52131,-0.646424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24604,-1.27976,-0.315007,-0.435757,0.00873414,0.00873414,0.00873414,1,0,0,0,0.5,0.382294,0.0208525,-0.187672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24605,-1.27976,-0.315007,-0.435757,0.00873414,0.00873414,0.00873414,1,0,0,0,0.5,0.382294,0.0208525,-0.187672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24606,-1.02237,-0.326176,-0.444047,0.00630215,0.00630215,0.00630215,1,0,0,0,0.5,-0.4379,-0.715932,-0.702031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24607,-1.02244,-0.326225,-0.443885,0.00624825,0.00624825,0.00624825,1,0,0,0,0.5,-0.4379,-0.715932,-0.702031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24608,-0.975368,-0.312754,-0.450699,0.00854867,0.00854867,0.00854867,1,0,0,0,0.5,0.618621,0.215475,0.0625573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24609,-0.572481,-0.346922,-0.458278,0.0104738,0.0104738,0.0104738,1,0,0,0,0.5,0.688129,0.368392,0.104262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24610,-0.509939,-0.345614,-0.461035,0.00920675,0.00920675,0.00920675,1,0,0,0,0.5,-0.145967,-0.660326,-0.757637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24611,-0.511332,-0.33027,-0.46644,0.0100814,0.0100814,0.0100814,1,0,0,0,0.5,0.576916,0.201573,-0.0486556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24612,-0.261003,-0.356505,-0.46978,0.00942152,0.00942152,0.00942152,1,0,0,0,0.5,-0.0625572,-0.465704,-0.493507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24613,-0.274383,-0.334346,-0.47562,0.0100584,0.0100584,0.0100584,1,0,0,0,0.5,0.465704,0.104262,-0.104262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24614,-0.274383,-0.334346,-0.47562,0.0100584,0.0100584,0.0100584,1,0,0,0,0.5,0.465704,0.104262,-0.104262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24615,-0.301119,-0.316647,-0.48004,0.00893783,0.00893783,0.00893783,1,0,0,0,0.5,0.423999,-0.0764588,-0.243278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24616,-0.243187,-0.349351,-0.472542,0.00969601,0.00969601,0.00969601,1,0,0,0,0.5,0.535212,0.201573,-0.0764588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24617,-0.243181,-0.349308,-0.472493,0.00968888,0.00968888,0.00968888,1,0,0,0,0.5,0.535212,0.201573,-0.0764588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24618,-0.15305,-0.379845,-0.650176,0.00584246,0.00584246,0.00584246,1,0,0,0,0.5,-1.2998,-1.11908,-1.35541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24619,-0.138218,-0.36027,-0.669517,0.0170585,0.0170585,0.0170585,1,0,0,0,0.5,-1.42491,-1.25809,-1.48052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24620,-0.0577177,-0.385534,-0.72739,0.00822765,0.00822765,0.00822765,1,0,0,0,0.5,-1.43882,-1.41101,-1.45272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24621,-0.0121361,-0.404107,-0.724269,0.0124463,0.0124463,0.0124463,1,0,0,0,0.5,-1.46662,-1.3415,-1.41101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24622,0.172447,-0.361136,-0.634173,0.0282171,0.0282171,0.0282171,1,0,0,0,0.5,-0.549113,-0.0625572,-0.590818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24623,-1.36696,-0.331912,-0.628967,0.0147558,0.0147558,0.0147558,1,0,0,0,0.5,-1.46662,-1.39711,-1.48052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24624,-1.3237,-0.301679,-0.61246,0.0121973,0.0121973,0.0121973,1,0,0,0,0.5,-1.41101,-1.3276,-1.52223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24625,-1.32355,-0.301669,-0.612768,0.0122001,0.0122001,0.0122001,1,0,0,0,0.5,-1.41101,-1.3276,-1.52223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24626,-1.31272,-0.26487,-0.450694,0.0121662,0.0121662,0.0121662,1,0,0,0,0.5,0.118164,-0.229376,-0.298884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24627,-1.29348,-0.282203,-0.445914,0.00751885,0.00751885,0.00751885,1,0,0,0,0.5,-0.646424,-0.993964,-0.924456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24628,-1.25936,-0.28953,-0.437325,0.0118293,0.0118293,0.0118293,1,0,0,0,0.5,0.660326,0.549113,0.17377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24629,-1.20271,-0.249999,-0.462613,0.0110985,0.0110985,0.0110985,1,0,0,0,0.5,0.479605,0.52131,0.354491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24630,-1.19035,-0.250756,-0.462406,0.0103884,0.0103884,0.0103884,1,0,0,0,0.5,0.4379,0.465704,0.298884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24631,-1.06634,-0.284512,-0.455222,0.00860534,0.00860534,0.00860534,1,0,0,0,0.5,-0.201573,-0.493507,-0.535212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24632,-1.06642,-0.284531,-0.454924,0.00861292,0.00861292,0.00861292,1,0,0,0,0.5,-0.201573,-0.493507,-0.535212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24633,-1.0538,-0.285187,-0.455228,0.0102648,0.0102648,0.0102648,1,0,0,0,0.5,-0.326688,-0.590818,-0.632523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24634,-1.05378,-0.285151,-0.455186,0.010265,0.010265,0.010265,1,0,0,0,0.5,-0.326688,-0.590818,-0.632523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24635,-0.812562,-0.262849,-0.451746,0.00977164,0.00977164,0.00977164,1,0,0,0,0.5,-0.896653,-0.980063,-0.966161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24636,-0.812562,-0.262849,-0.451746,0.00977164,0.00977164,0.00977164,1,0,0,0,0.5,-0.896653,-0.980063,-0.966161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24637,-0.619626,-0.300925,-0.471035,0.00910345,0.00910345,0.00910345,1,0,0,0,0.5,-0.104262,-0.340589,-0.52131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24638,-0.595928,-0.30404,-0.470097,0.00857313,0.00857313,0.00857313,1,0,0,0,0.5,0.563015,0.25718,-0.0069508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24639,-0.583058,-0.289893,-0.475477,0.00807053,0.00807053,0.00807053,1,0,0,0,0.5,0.757637,0.396196,0.187672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24640,-0.583044,-0.289964,-0.475478,0.00808855,0.00808855,0.00808855,1,0,0,0,0.5,0.757637,0.396196,0.187672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24641,-0.522434,-0.263751,-0.485645,0.00813929,0.00813929,0.00813929,1,0,0,0,0.5,-0.340589,-0.799342,-0.924456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24642,-0.491651,-0.281985,-0.479655,0.0107681,0.0107681,0.0107681,1,0,0,0,0.5,-0.118164,-0.715932,-0.813243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24643,-0.500969,-0.269574,-0.48401,0.00770017,0.00770017,0.00770017,1,0,0,0,0.5,-0.201573,-0.618621,-0.771539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
